FractionCSP3,NumHAcceptors,NumHDonors,NOCount,NHOHCount,NumAliphaticRings,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumAromaticRings,NumRotatableBonds,TPSA,MolLogP,logS_aq_avg,SMILES
40.05,0.4166666666666667,0.0,4.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,2.9959000000000016,-4.01,FC(F)(F)C(=N/OCC1OCCO1)\C1=CC=C(Cl)C=C1
92.42000000000002,0.2,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.3505999999999995,-2.1,NC(=O)NC(CC1=CC=CC=C1)C(O)=O
39.19,0.5,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,6.0,2.8187000000000015,-2.65,CCCCCCOC(=O)C1=CC=CN=C1
26.02,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.5756000000000006,-2.42,Nc1ccc(Cl)cc1Cl
41.99,0.6666666666666666,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,12.0,4.732300000000004,-3.21,CCCCCCCCCCCCNC(=O)C1=CN=CC=C1
46.010000000000005,0.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.3353999999999997,-1.35,OC1=CC=CC2=C1N=CC=N2
86.46000000000001,0.36363636363636365,2.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,0.8297000000000001,-2.21,CC(=O)OCCCC1=CC=C(C=C1)S(N)(=O)=O
39.19,0.6,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,9.0,3.9890000000000034,-3.1,CCCCCCCCCOC(=O)C1=CN=CC=C1
51.8,0.6666666666666666,2.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,2.5262,-2.51,CCCC1=NC(CCC)=C(CC)C(N)=N1
40.46,0.7777777777777778,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0489,-3.08,OCC1C(CO)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5824,-1.93,C\C=C/C
47.910000000000004,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.1453700000000007,-2.32,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1
31.58,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.8632799999999998,-0.76,S=C1NNC(=S)S1
106.94,0.4,3.0,7.0,1.0,1.0,0.0,1.0,5.0,3.0,5.0,-0.23399999999999976,-1.79,CCC1(C(=O)NC(=O)N(CC(O)CO)C1=O)C1=CC=CC=C1
0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3253000000000004,-1.61,C\C(Cl)=C/Cl
88.12,0.45454545454545453,0.0,8.0,0.0,0.0,2.0,2.0,8.0,0.0,3.0,-1.003199999999999,-1.54,CCOC(=O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C
57.53,0.36363636363636365,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1.8308,-1.02,CCC(C(O)C1=CC=CC=C1)C(O)=O
29.46,0.14285714285714285,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0542,-1.5,COC1=C(O)C=CC(Cl)=C1
40.54,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0294000000000025,-3.67,ON(C(=O)C1=C(Cl)C=C(Cl)C=C1)C1=CC=CC=C1
27.69,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,4.2356000000000025,-5.53,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl
67.87,0.09090909090909091,1.0,6.0,1.0,1.0,0.0,3.0,5.0,1.0,5.0,4.700000000000004,-6.86,CC1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.978900000000001,-3.45,FC1=C2C=CC=CC2=CC=C1
54.37,0.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,2.1675999999999993,-5.31,OC1=CC2=C(C=C1)C(=O)C1=C(C=CC=C1)C2=O
12.03,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,5.048000000000003,-5.9,N1C2=C(SC3=CC=C4C=CC=CC4=C13)C=CC=C2
106.74000000000001,0.1111111111111111,1.0,7.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0796,-2.09,COC(=O)C1=C(C=CC=C1N(=O)=O)C(O)=O
132.53,0.0,3.0,8.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,0.7907999999999997,-2.39,NC1=CC(=C(O)C(=C1)N(=O)=O)N(=O)=O
36.68,0.1111111111111111,0.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,3.0,3.560180000000001,-3.28,N#CSCSC1=NC2=CC=CC=C2S1
44.019999999999996,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-0.10762000000000005,1.15,OCCC#N
22.12,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,5.473000000000002,-6.42,FC1=CC=C(OC2=CC=NC3=CC(Cl)=CC(Cl)=C23)C=C1
57.36,0.0,2.0,4.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0154899999999998,-2.52,S=C1NC2=C(N1)N=CN=C2
60.89,0.29411764705882354,0.0,6.0,1.0,1.0,1.0,2.0,5.0,0.0,5.0,4.111900000000003,-4.59,CC(OC1=CC=C(OC2=C(Cl)C=C(Cl)C=N2)C=C1)C(=O)N1CCCO1
63.839999999999996,0.3333333333333333,0.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,7.0,3.8817800000000027,-5.29,CCOP(=S)(OCC)O\N=C(/C#N)C1=C(Cl)C=CC=C1
35.53,0.8,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.19589999999999996,0.8,COCCC(=O)OC
26.3,0.9333333333333333,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,4.8605000000000045,-6.65,CCCCCCCCCCCCCC(=O)OC
38.33,0.36363636363636365,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,2.4338000000000006,-3.06,CCCOC1=CC=C(NC(C)=O)C=C1
50.44,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.5027999999999997,-2.09,OC(=O)C1=C(Br)C(Br)=CO1
50.44,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.9379999999999997,-2.22,OC(=O)C1=C(Cl)C(Cl)=C(Cl)O1
50.44,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.2846,-1.83,OC(=O)C1=C(Cl)C(Cl)=CO1
49.33,0.8888888888888888,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0636999999999999,-0.95,CCCCCCNC(=O)C(C)O
56.330000000000005,1.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.4655999999999998,0.54,CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C
63.32,0.8,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.20000000000000012,0.93,NCCCCC(O)=O
61.440000000000005,0.8181818181818182,2.0,5.0,2.0,2.0,0.0,0.0,3.0,2.0,3.0,0.4605,-0.82,CC1(CCN2CCCCC2)NC(=O)NC1=O
75.35,0.9411764705882353,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,3.6906000000000017,-2.3,NCCCCCCNCCCCCCCCCCC(O)=O
21.259999999999998,0.07692307692307693,1.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,4.556800000000002,-4.98,COC1=CC=C2NC3=CC(Cl)=CC=C3SC2=C1
29.1,0.3,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.2074,-2.15,CCC1=CC=C(NC(C)=O)C=C1
43.14,0.16666666666666666,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.8466000000000014,-5.34,[O-][N+](=O)C1=C2C=CC=C3CCC(C=C1)=C23
68.15,1.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,10.0,-0.979199999999999,0.71,OCCOCCOCCOCCO
46.53,0.3,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.76684,-2.35,CC1=CC(OCC(O)=O)=CC(C)=C1
46.53,0.125,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.8667000000000002,-2.87,COC1=CC(C=O)=CC(Cl)=C1O
175.79999999999998,0.25,0.0,13.0,0.0,0.0,0.0,1.0,8.0,0.0,6.0,1.4292000000000002,-3.7,CCN(C1=C(C=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
37.3,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-0.43229999999999996,1.13,CC(=O)CO
152.0,0.0,2.0,10.0,0.0,0.0,1.0,2.0,6.0,2.0,2.0,0.03280000000000005,-3.21,O=C1NC(=O)C2=C(N1)C(=CC(=C2)N(=O)=O)N(=O)=O
43.14,0.25,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.1572000000000005,-2.8,CCC1=CC=CC=C1[N+]([O-])=O
73.8,0.6666666666666666,2.0,5.0,0.0,0.0,1.0,1.0,6.0,1.0,2.0,0.7615999999999996,-2.74,CCSC1=NN=C(C(=O)N1N)C(C)(C)C
52.32000000000001,0.1,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.3503,-2.23,NC(=O)C1=CC=CC=C1OCC=C
74.6,0.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.9028999999999998,-2.44,OC(=O)C1=C(O)C(C=O)=CC=C1
80.47,0.4,2.0,5.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,2.1242,-4.01,NC(=O)C1(CCCCC1)N1C(=O)C2=C(C1=O)C(Cl)=CC=C2
40.46,0.1111111111111111,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.8262999999999996,-0.78,OC1=C(O)C=C(CC=C)C=C1
30.71,0.38461538461538464,0.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,5.0,4.168800000000004,-3.59,CCCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1
50.94,0.3333333333333333,1.0,4.0,0.0,0.0,1.0,2.0,4.0,1.0,3.0,3.3366000000000025,-4.54,CC(C)(C)[C@H](O)C(=C/C1=CC=C(Cl)C=C1)\N1C=NC=N1
101.36000000000001,0.29411764705882354,0.0,9.0,0.0,0.0,1.0,2.0,9.0,0.0,7.0,2.4431000000000003,-3.6,CO\N=C(/C)C1=C(C(=O)OC)C(OC2=NC(OC)=CC(OC)=N2)=CC=C1
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0202,-2.33,ClC\C=C/CCl
188.45,0.47058823529411764,8.0,11.0,0.0,0.0,0.0,1.0,8.0,8.0,10.0,-1.0143000000000004,-0.74,CC(O)C(=O)NC1=C(I)C(C(=O)NC(CO)CO)=C(I)C(C(=O)NC(CO)CO)=C1I
49.69,0.3333333333333333,2.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,1.072,-1.31,OCC(O)COC1=CC=C(Cl)C=C1
38.91,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.6638000000000002,1.03,NC1=CN=CC=C1
60.67,0.14285714285714285,0.0,5.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,-0.2765000000000004,-1.37,CN1C(=O)N=CC2=C1N=CC=N2
50.69,0.7142857142857143,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.4698,-0.74,CNC(=O)O\N=C(/C)C(C)SC
20.23,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.7166999999999999,-1.89,OCCC=C=CC#CC#C
26.790000000000006,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.7792999999999999,0.75,CN(C)P(=O)(N(C)C)N(C)C
49.69,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,-0.2354,0.87,CC(O)COC(C)CO
52.32000000000001,0.6666666666666666,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.4519,-1.28,NC(=O)OCC(Cl)(Cl)Cl
65.07000000000001,0.7,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,2.7426000000000013,0.52,CCN(CC)C(=O)C(\Cl)=C(\C)OP(=O)(OC)OC
39.19,0.3333333333333333,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1.6483999999999999,-1.24,CCCOC(=O)C1=CC=CN=C1
127.9,0.5,2.0,9.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,-1.3836999999999997,-0.61,CN(\C(N)=N\[N+]([O-])=O)[N+]([O-])=O
61.03,0.3333333333333333,2.0,4.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.1288999999999999,-1.24,COC1=NSC(N)=N1
175.82999999999998,1.0,6.0,10.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,-1.3060000000000005,0.52,OP(O)(=O)CN(CP(O)(O)=O)CP(O)(O)=O
26.3,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.6131,-0.98,C=C1OC(=O)C=C1
72.3,0.75,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.04296,-2.67,CC(C)(\N=N\C(C)(C)C#N)C#N
115.61000000000001,0.13333333333333333,1.0,8.0,0.0,0.0,0.0,2.0,6.0,1.0,5.0,3.748700000000002,-3.94,CS(=O)(=O)NC(=O)C1=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=CC=C1[N+]([O-])=O
63.17000000000001,0.7,1.0,6.0,0.0,0.0,1.0,1.0,6.0,1.0,6.0,1.1581999999999995,-3.0,CCNC1=NC(OC)=NC(=N1)N(CC)CC
106.74000000000001,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,2.1058,-3.05,CC(C)COC(=O)C1=C(C=CC=C1C(O)=O)N(=O)=O
117.69,0.0,4.0,6.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.2137000000000001,-1.32,NC1=C(C=CC(=C1)S(O)(=O)=O)C(O)=O
58.28,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,-1.4729999999999996,0.98,NCCNCCO
44.760000000000005,0.07692307692307693,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,3.898900000000002,-2.12,COP(=O)(Oc1ccccc1)Oc1ccccc1
26.3,0.125,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.9616,-3.21,IC1=CC2=C(COC2=O)C=C1
101.15,1.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,-2.9463000000000004,0.62,OCC(O)C(O)C(O)CO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.580799999999998,-9.7,ClC1=CC(=CC(Cl)=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl
83.83,0.75,2.0,5.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,-0.050799999999999845,-0.27,O=C(C(C2OC1CC2)C1C(O)=O)O
100.62,0.6,4.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,-0.7369000000000001,-1.23,N[C@@H](CCC(O)=O)C(O)=O
74.6,0.8333333333333334,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,3.0566000000000013,-3.76,OC(=O)CCCCCCCCCCC(O)=O
9.23,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.3528000000000002,-1.62,FC(F)OC(Cl)C(F)(F)F
26.3,0.3,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.2534,-2.67,O=C(c1ccccc1)OCCC
37.38,0.38461538461538464,0.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,3.2829000000000024,-4.8,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O
42.43,0.4,0.0,4.0,3.0,3.0,1.0,2.0,4.0,0.0,4.0,3.3225000000000025,-5.03,COC1=CC=C2N=CC=C(C(=O)C3CC4CCN3CC4C=C)C2=C1
91.32999999999998,0.25,1.0,7.0,0.0,0.0,0.0,2.0,6.0,1.0,7.0,3.828800000000003,-6.29,CCN(CCO)C1=CC=C(C=C1)\N=N\C1=CC=C(C=C1)[N+]([O-])=O
29.540000000000003,0.25,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,5.476000000000005,-6.32,CC1=C(C(=O)N(CO1)C(C)(C)C1=CC(Cl)=CC(Cl)=C1)C1=CC=CC=C1
44.12,0.3333333333333333,0.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,3.0,5.226100000000002,-6.92,CC(C)OC(=O)C1=C(Cl)C=C(F)C(=C1)C1=NN(C)C(=C1Br)C(F)(F)F
86.46000000000001,0.46153846153846156,2.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,1.6099,-2.38,CC(=O)OCCCCCC1=CC=C(C=C1)S(N)(=O)=O
37.3,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.6916,-3.11,OC(=O)C1=CC(Cl)=CC(Cl)=C1
26.02,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.5756000000000006,-2.32,Nc1cc(Cl)cc(Cl)c1
18.46,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0805,-0.45,CC1CCC2(CCC(C)O2)O1
40.46,0.25,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.1929199999999998,-0.31,CC1=CC=C(O)C(CO)=C1
73.12,0.6,2.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,-0.4257199999999999,0.32,OC(=O)CNCCC#N
85.16,0.4375,0.0,7.0,0.0,0.0,1.0,2.0,6.0,0.0,4.0,2.3460600000000005,-5.15,CCN(CC)C(=O)N1C=NC(=N1)S(=O)(=O)C1=C(C)C=C(C)C=C1C
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0568,-2.2,FC(F)(Cl)CCl
66.84,0.3333333333333333,1.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,0.29409999999999914,-1.09,CN(CCO)C(=O)COC(=O)C1=CC=CC=C1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.3918000000000026,-4.81,CCCCCCCI
54.37,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-0.49599999999999983,1.02,CS(O)(=O)=O
50.09,0.4666666666666667,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,5.349180000000004,-6.7,CCCCCCCC(=O)OC1=C(Br)C=C(C=C1Br)C#N
0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0145,-0.9,BrCC#C
44.760000000000005,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.4238,0.51,CCOP(=O)(OC)OC
35.53,0.36363636363636365,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,3.325400000000002,-4.25,CCCOC(=O)COC1=C(Cl)C=C(Cl)C=C1
35.53,0.3,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,3.588700000000002,-4.85,CCOC(=O)COC1=CC(Cl)=C(Cl)C=C1Cl
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.556400000000001,-2.79,BrCCCCBr
89.62,0.14285714285714285,3.0,5.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.5241,-0.9,COC1=CC=C(C=C1N)S(O)(=O)=O
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2714,-1.31,CC(F)F
85.99000000000001,0.2727272727272727,1.0,7.0,0.0,0.0,1.0,2.0,6.0,1.0,4.0,2.41582,-2.7,CC1=NN(C(=O)N1C(F)F)C1=C(Cl)C=C(Cl)C(NS(C)(=O)=O)=C1
52.60000000000001,0.75,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.8927999999999999,-0.96,O=C(CCC(OCC)=O)OCC
12.03,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,5.048000000000003,-6.57,N1C2=CC=CC=C2SC2=C3C=CC=CC3=CC=C12
73.58,0.0,3.0,5.0,0.0,0.0,0.0,2.0,4.0,2.0,5.0,2.7158000000000007,-2.24,NNP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1
46.53,0.5,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.02249999999999991,1.12,CC(=O)OO
9.23,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.308800000000001,-5.13,COC1=C(Cl)C(Cl)=CC(Cl)=C1Cl
133.87999999999997,0.2,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,4.0,3.730900000000002,-6.69,CC1C(N=Nc2ccc(Cl)cc2[N+]([O-])=O)=C(O)N(CC)C(=O)C=1C#N
60.440000000000005,0.4166666666666667,0.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,2.3185000000000002,-3.55,COC(=O)C1(CCC1)S(=O)(=O)C1=CC=C(Br)C=C1
67.43,0.17647058823529413,2.0,5.0,0.0,0.0,0.0,2.0,3.0,2.0,5.0,6.105500000000001,-6.93,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl
94.45,0.71875,2.0,7.0,4.0,5.0,0.0,0.0,7.0,2.0,1.0,4.924300000000007,-4.88,CCC1OC2(CCC1C)CC1CC(C\C=C(C)/CC(C)\C=C/C=C3/COC4C(O)C(C)=CC(C(=O)O1)C34O)O2
32.86,0.2857142857142857,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.2985399999999996,-4.28,CC1=C(Cl)C(=O)C(Cl)=C(C)N1
98.85999999999999,0.3333333333333333,1.0,8.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,-2.375799999999999,-3.76,CN1C(=O)NC2=C(N(C)C(=O)N(C)C2=O)C1=O
35.53,0.8,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.1794,-0.8,CCOC(=O)OCC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.313800000000002,-6.49,Clc1cc(Cl)c(cc1)-c1ccccc1Cl
26.02,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.229,-3.69,Nc1c(Cl)cc(Cl)cc1Cl
18.46,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,2.6198000000000006,-1.94,CCCCOCCOCCCC
26.3,0.125,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0103999999999997,-2.48,ClC1=CC2=C(COC2=O)C=C1
62.730000000000004,0.7272727272727273,2.0,5.0,0.0,0.0,1.0,1.0,6.0,2.0,6.0,2.4817,-3.71,CC(C)C(C)Nc1[n]c(NCC)[n]c([n]1)SC
13.14,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.58802,-1.44,Cc1ccco1
9.23,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,5.4391000000000025,-5.95,ClC1=CC=C(Cl)C(OC2=CC=CC=C2)=C1Cl
46.53,0.125,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.1102000000000007,-2.62,OC(=O)COc1c(Cl)c(Cl)ccc1Cl
60.21,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.4073,-1.81,[O-][N+](=O)c1ccc(cc1)C=O
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9011,-2.67,FC(F)(F)Br
17.07,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0241000000000007,-3.8,BrC1=CC(C=O)=C(Br)C=C1
12.89,0.375,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.9524199999999998,-1.0,CCC1=CN=C(C)C=C1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.9274000000000004,-8.72,ClC1=CC(=CC(Cl)=C1Cl)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl
39.19,0.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,3.7421000000000015,-4.72,C=CC(=O)Oc1c(Br)cc(Cl)c2ccc[n]c21
74.6,0.5555555555555556,2.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,3.2335000000000003,-2.05,OC(=O)C1C(C(O)=O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
40.54,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.8758000000000026,-3.94,ON(C(=O)C1=CC=CC2=C1C=CC=C2)C1=CC=CC=C1
74.6,0.2222222222222222,2.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,3.3122000000000016,-3.17,OC(=O)CCCC(C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1
43.14,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.4144,-1.76,CC(Cl)(Cl)[N+]([O-])=O
83.83000000000001,0.5,2.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,-0.8277999999999999,0.49,OC(=O)COCC(O)=O
34.14,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-0.6158000000000001,1.24,O=CC=O
70.93,0.4444444444444444,0.0,7.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,-1.725599999999999,-0.95,CN1C(=O)N(C)C2=C1N(C)C(=O)N(C)C2=O
52.37,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.6031,-1.46,CC(C)O[N+]([O-])=O
49.74,0.8,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.9263,-1.53,CCCC(=O)N(C)N=O
29.1,0.8888888888888888,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.8469,-1.07,O=C1CCCCCCCCN1
94.83000000000001,0.6666666666666666,3.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,-0.3612,0.5,OC(=O)CCP(O)(O)=O
32.86,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.9795,-1.74,IC1=CNC(=O)C=C1
37.3,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.4463,-1.23,OC(=O)C1=CC=CS1
12.03,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0043,1.06,CCNC(C)C
3.24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9564,1.06,CC(C)N(C)C
